,id,texto,fecha,retweets,likes,fuente,nickname,num_seguidores,num_siguiendo,ubicacion,listas
128,1231531751870271488,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 10:50:25,44,0,Twitter for iPhone,castalyan,155,248,,34
129,1231528008571334658,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 10:35:32,44,0,Twitter for Android,celatsuarezg,373,452,,15
130,1231522486124269568,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 10:13:35,44,0,Twitter for Android,RicaGourmet,10,239,,0
131,1231516292819095552,@natalialacunza te gusta el perro caliente con cebolla y salsa de maiz? Si no lo has probado you are missing out xd,2020-02-23 09:48:59,0,0,Twitter Web App,Lenguayabada,849,776,"Nueva Esparta, Venezuela",6
132,1231496386098716678,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 08:29:53,44,0,Twitter for Android,Danyhr31,156,329,,0
133,1231494243769823233,"Doggone Cute Christmas Cookies – https://t.co/VKuuajJJxj  

Perro diggity caliente! Es casi Navidad. Y estamos en l… https://t.co/cSWDw8Tv2f",2020-02-23 08:21:22,0,0,Revive Social App,recetasdejujo,2767,557,,28
134,1231486339490734080,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 07:49:57,44,0,Twitter for iPhone,realvennys,23,107,Venezuela,0
135,1231479615199289344,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 07:23:14,44,0,Twitter for Android,Rafael88Calles,308,1387,"Caracas, Venezuela",3
136,1231457590263107584,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 05:55:43,44,0,Twitter for Android,elvalenciano17,203,787,Carabobo,6
137,1231452234182995969,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 05:34:26,44,0,Twitter for iPhone,rafabrrzueta,157,956,"Bogotá, Colombia",0
138,1231450659574239233,Buenas noches quiero un perro caliente y a mi no me gustan los perros calientes,2020-02-23 05:28:11,0,0,Twitter for iPhone,itsgabriel18,2976,633,In your heart,7
139,1231449518983581696,"Prendí el aire solo por mi perro porque le salió un parche caliente en la piel y estaba re inquieto, creo que funci… https://t.co/5A2SAMXbeG",2020-02-23 05:23:39,0,2,Twitter for Android,OriSuanno,918,421,,2
140,1231440643152629760,"Yo aquí con hambre y me acaban de traer un perro caliente, excelente servicio mi pana.",2020-02-23 04:48:23,0,6,Twitter for iPhone,Hxghnots,1976,1368,"Maracay, Venezuela",25
141,1231435053370134529,"Yo en la mañana: Tengo que empezár a hacer ejercicio.

Yo ahorita: Comiendome un perro caliente full salsas y full… https://t.co/afa97ewjWr",2020-02-23 04:26:10,0,1,Twitter Web App,JosmaD7,90,192,,0
142,1231433599678844928,"Espero hayas disfrutado con tu amigo o lo que sea, que hayas comido perro caliente y que sigas saliendo tanto, espe… https://t.co/TBtWqBHxzX",2020-02-23 04:20:23,0,0,Twitter for Android,SeVillA_Mind,8,117,"Bogotá, D.C., Colombia",0
143,1231433115329056769,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 04:18:28,44,0,Twitter for Android,M_RANGELD,72,233,"La Florida, Chile",0
144,1231428312418979843,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 03:59:23,44,0,Twitter Web App,roselvis,511,2197,Caracas,3
145,1231427074889539584,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 03:54:28,44,0,Twitter Web App,Sharongiva,289,525,,1
146,1231421990080147456,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 03:34:15,44,0,Twitter for iPhone,veneluna,1894,2204,,31
147,1231419927753613312,"RT @RossVzla29: JAJAJA
ESTÁ BIEN, CON PERRO CALIENTE. https://t.co/jjIde1SaT7 https://t.co/xFp2MyyUBS",2020-02-23 03:26:04,4,0,Twitter Web App,Luisbk8,280,1107,Antímano-Caracas-Venezuela.,0
148,1231418847217045509,"@JCRoiman Roi, fuk u. Mi perro caliente ideal lo preparan con queso amarillo rallado (pensé en escribir esto con ""y… https://t.co/ZRp83UWPm1",2020-02-23 03:21:46,0,0,Twitter for Android,343GSPARK,413,403,"At your fingertips, apparently",3
149,1231418661539209217,dios m acabobd atracar con papitas crispetas pizza perro caliente coca cola quedé echa una bola y ni siquieea puedo… https://t.co/kLVuZlvZhq,2020-02-23 03:21:02,0,0,Twitter for Android,666kals,256,263,yoongi ville,0
150,1231417476077977600,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 03:16:19,44,0,Twitter for iPhone,contrico,124,1040,Caracas- Venezuela,3
151,1231416880453345280,RT @Arlyyyy_29: Tengo ganas de comerme un perro caliente o una hamburguesaaa,2020-02-23 03:13:57,1,0,Twitter for iPhone,Victoriaperez_8,182,137,Venezuela,0
152,1231412769884381185,"RT @RossVzla29: JAJAJA
ESTÁ BIEN, CON PERRO CALIENTE. https://t.co/xFp2MyyUBS",2020-02-23 02:57:37,4,0,Twitter for Android,malufrancis,2425,4936,"Caracas, Venezuela",7
153,1231412308263493632,"RT @RossVzla29: JAJAJA
ESTÁ BIEN, CON PERRO CALIENTE. https://t.co/xFp2MyyUBS",2020-02-23 02:55:47,4,0,Twitter for Android,lt_tatis,2217,1485,Venezuela,7
154,1231411970332659712,"JAJAJA
ESTÁ BIEN, CON PERRO CALIENTE. https://t.co/jjIde1SaT7 https://t.co/xFp2MyyUBS",2020-02-23 02:54:26,4,11,Twitter for Android,RossVzla29,30789,19242,POR ESTÉ BELLO MUNDO ,140
155,1231411216628822016,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 02:51:27,44,0,Twitter for Android,mcamachog,239,409,"ÜT: 9.71273,-63.260238",1
156,1231407606394228742,"#hashtag1 Nuevo patrón de ropa para mascotas Invierno Caliente chaqueta para mascotas, perros abrigo perro cachorro… https://t.co/TPG85lMG6k",2020-02-23 02:37:06,0,0,SocialRabbit Plugin,MarketLatinos,42,440,,0
157,1231405089425960960,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 02:27:06,44,0,Twitter for Android,juanaMore03,299,447,"Quito, Ecuador",2
158,1231402145393577986,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 02:15:24,44,0,Twitter for Android,ys5900,346,615,,10
159,1231400835319582722,"Aquí en modo reflexivo cuento lo siguiente: hace rato mientras salimos al centro a comprar la botella, vi varias co… https://t.co/viJ0DOawZv",2020-02-23 02:10:12,0,2,Twitter for Android,sebasg44,60,191,,0
160,1231400043715997696,Quiero un perro caliente #AntojoNocturno 😕,2020-02-23 02:07:03,0,1,Twitter for Android,fabiolapasco,2194,749,En Auschwitz - Venezuela,12
161,1231399401790287872,"Yo no vine a hacer amigo en una pizzeria.
Cuando entre a la tienda pedí un perro caliente, mientras esperaba ví 200… https://t.co/unwCy02Vyg",2020-02-23 02:04:30,0,0,Twitter for Android,christofer1213,62,528,"Bogotá, D.C., Colombia",0
162,1231397888254783490,"RT @Chikistrrikis: -Dame 3 hamburguesas.
-Estan en 250.
-Yo te pregunte precio, gafo? Dame 1 perro caliente. https://t.co/DM026csklw",2020-02-23 01:58:29,7,0,Twitter for Android,D_nielF,189,123,"Buenos Aires, Argentina",1
163,1231394323259891712,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 01:44:19,44,0,Twitter for Android,Karvey_S,278,141,Mexico City,0
164,1231393780932042752,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 01:42:10,44,0,Twitter Web App,GESANDA,3873,5001,,66
165,1231392882390495232,por perro caliente 😂,2020-02-23 01:38:35,0,2,Twitter for iPhone,jafelix562,4305,2385,"Chino, CA",10
166,1231392731454464002,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 01:38:00,44,0,Twitter for Android,kitasenior,445,827,"Paraguaná, Falcón. Venezuela",7
167,1231392514319560706,RT @JuanoDelGuano: Perro caliente mexicano casero. https://t.co/mYzHKAKJO7,2020-02-23 01:37:08,2,0,Twitter for Android,edersinhi,678,2283,ECUADOR,29
168,1231392065059196930,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 01:35:21,44,0,Twitter for iPhone,cephtx,41,405,"Vancouver, British Columbia",0
169,1231391931604905984,"Estoy viendo a la hermana de mi amiga peruana comer un perro caliente y le saca el queso y la salsa, mocosa de mierda eso se harta!!!",2020-02-23 01:34:49,0,2,Twitter for Android,AngimarConG,4493,2950,,118
170,1231391913980370946,"@Didiana_Hrndz @Manvardu @thelord0ne Depende de donde vivas, yo estoy en los Altos Mirandinos... Aquí un pan con Ch… https://t.co/nwPpxtD8J0",2020-02-23 01:34:45,0,1,Twitter for Android,dominosita,773,505,"Caracas, Venezuela",27
171,1231390885625171968,Mi perro dándome cariño+chocolate caliente+la saga completa de resident evil+lluvia= Mi paraíso,2020-02-23 01:30:39,0,0,Twitter for iPhone,Alliss0nA,137,114,Ecuador,3
172,1231390801344782336,Nunca se me va a olvidar cuando estaba como en segundo grado y me dijeron que dibujara un perro caliente y yo dibuj… https://t.co/vKS2NbR4wn,2020-02-23 01:30:19,0,3,Twitter for iPhone,katianaelle,207,207,"Rincón, Puerto Rico",0
173,1231390393025146886,Perro caliente mexicano casero. https://t.co/mYzHKAKJO7,2020-02-23 01:28:42,2,39,Twitter for Android,JuanoDelGuano,6382,1591,"Bogotá, Colombia",50
174,1231389584392695808,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 01:25:29,44,0,Twitter Web App,dianco2007,140,366,Guarenas. Estado Miranda,2
175,1231387311910391809,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 01:16:27,44,0,Twitter Web App,emvimar22,255,373,Mérida,0
176,1231386987749367809,"Abro la puerta...

Mi papá: ¿A dónde vas?

Yo: A comprar perro caliente porque en esta casa nadie cocina.",2020-02-23 01:15:10,0,0,Twitter for Android,Carloszapata1ve,126,266,,0
177,1231385615188594688,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 01:09:43,44,0,Twitter for iPad,sandranp1980,391,602,,0
178,1231384692919717888,"- Que va a mandar ?
- Semen refrigerado 🧐
- te hablan amigo q si quieres un trago
- no mijo, con este frío tendría… https://t.co/p525xmYxfv",2020-02-23 01:06:03,0,0,Twitter for iPhone,Iworikana,1430,1339,Las caretas de Olokun,4
179,1231384176026357761,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 01:04:00,44,0,Twitter Web App,barrysx,402,3522,Caracas,18
180,1231384086759038976,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 01:03:38,44,0,Twitter for iPhone,Abogada_gf,609,552,Caracas,66
181,1231384013350277120,"RT @CocinayVino: Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas tritur…",2020-02-23 01:03:21,44,0,Twitter Web App,nelita0404,211,1065,,0
182,1231383304743550978,"Perro caliente venezolano 🌭 El “con todo” trae salchicha hervida, repollo con zanahorias, cebolla picadita, papitas… https://t.co/4eCwjSeI4t",2020-02-23 01:00:32,44,104,Hootsuite Inc.,CocinayVino,641014,43051,"Europa, USA y Latam",3484
183,1231383176502751234,@Restrepo_Valen Y un maldito delicioso y nutritivo perro caliente.,2020-02-23 01:00:01,0,1,Twitter for Android,Alejand62707286,115,164,"Pance, Cali Colombia",0
184,1231381189765861376,@Jxnxglz Caliente mi perro,2020-02-23 00:52:08,0,1,Twitter for Android,JulioRo49085697,17,41,Nicaragua,0
185,1231380479405961216,"Grupo Libre de Tierra Caliente - Perro de Rancho escuchala en Radio Libre de Tierra Caliente, da click en el siguie… https://t.co/habgGULu7n",2020-02-23 00:49:18,0,0,Radio.co now playing,zuco4142,110,681,"Fresno, CA",7
186,1231379910171688960,@berlyspaola Yo soy perro y soy caliente.,2020-02-23 00:47:03,0,8,Twitter for iPhone,jesusdblanco,5856,677,Barranquilla - Colombia,4
187,1231378030578274305,Quiero un perro caliente 🤤,2020-02-23 00:39:35,0,9,Twitter for iPhone,berlyspaola,1067,498,"Barranquilla, Colombia",0
188,1231376043250012160,"@J_Chacartegui @jordirico Tal vez el perro estaba frío y por eso no se lo comió. Que no lo caliente, por si acaso....",2020-02-23 00:31:41,0,0,Twitter Web App,juanjogoyeneche,34,173,,0
189,1231370370663559168,Tengo ganas de un perro caliente de Carrasquilla 🤤🤤,2020-02-23 00:09:08,0,0,Twitter for Android,julyardila04,638,408,,1
190,1231370011232567296,"Nunca pensé llegar a este punto, pero estoy comiendo perro caliente con un tinto",2020-02-23 00:07:43,0,0,Twitter for Android,FeSoto15,480,363,"Bogotá, D.C., Colombia",3
191,1231369753710792707,"Un buen perro caliente, una hamburguesa con todo, un pepito de limitó, un patacón full... ¡Ay Dios! Soñar no cuesta nada",2020-02-23 00:06:41,0,1,Twitter for iPhone,mariajlp_,1729,1401,"Falcón, Venezuela",24
192,1231367469497012231,Tengo ganas de comerme un perro caliente o una hamburguesaaa,2020-02-22 23:57:37,1,1,Twitter for Android,Arlyyyy_29,938,58,"Caracas, Venezuela",1
193,1231365725228539905,RT @mpadillag__: nadie me quiere brindar un perro caliente? yo les mando mi cuenta.,2020-02-22 23:50:41,5,0,Twitter for Android,__MariaSanchez,217,236,Venezuela,49
194,1231359896127299585,"@MarinaSL31 Lo cómico que era una broma de ""entrecasa"" y los colorinche están como perro con dos colas, se prenden… https://t.co/4ps2J88Qe4",2020-02-22 23:27:31,0,5,Twitter for Android,Alejand20518022,342,312,"Montevideo, Uruguay",2
195,1231359086366744578,La casa caliente y perro frío el que está haciendo acá en el baño🥶🚽🧻,2020-02-22 23:24:18,0,0,Twitter for iPhone,Holmes1995c,117,65,"Buenaventura, Colombia",0
196,1231358386157035520,@Mesmerizetrix @Dr_LawC Y el quería perro caliente con doble salchicha 😬,2020-02-22 23:21:31,0,1,Twitter for Android,guerreroho,554,1243,"US: 10.211907,-68.011005",11
197,1231352311672459264,tengo ganas de lanzarme un perro caliente hoy.,2020-02-22 22:57:23,0,0,Twitter Web App,Selasor_,1222,448,,39
198,1231346134435729408,"Mi mamá quería hacer unos perros calientes, salió a comprar todo y se le olvidó el pan de perro caliente 🥺",2020-02-22 22:32:50,0,3,Twitter for iPhone,misaelsierram,86,499,"San Antonio De Los Altos, Venezuela",0
199,1231340491419082753,un perro caliente pero de RELLENA,2020-02-22 22:10:25,0,3,Twitter for iPhone,paulacerdo,487,283,bucaraminecraft,1
200,1231687479532695562,Tengo ganas de tener mucha plata así compro muchas pizzas y muero por una sobredosis felizmente adictiva a la pizza,2020-02-23 21:09:13,0,0,Twitter for Android,AyWey15,2,3,,0
201,1231687472888926208,"Ok, oficialmente queda prohibida la pizza",2020-02-23 21:09:11,0,0,Twitter for Android,julioaaalatorre,179,313,Jalisco,0
202,1231687419142995970,"RT @gjgm_: Voy a comer pizza, y ver series.",2020-02-23 21:08:59,1,0,Twitter for iPhone,angelkhali14,21,38,,1
203,1231687325127782400,Como no está mi señora me voy cenar una pizza con piña! Muahahaha,2020-02-23 21:08:36,0,0,Twitter for Android,Reckila2,54,193,"Ourense, España",0
204,1231687306542821377,RT @UnSoloCamananse: Quiero pizza ☹️😢😫,2020-02-23 21:08:32,2,0,Twitter for iPhone,La_mila2396,188,221,Nicaragua,0
205,1231687294089940992,@kampaner91 @Wada_85 Pizza con piña... https://t.co/ZXN1ccIAw9,2020-02-23 21:08:29,0,0,Twitter Web App,D4rkMeX_Blogs,546,299,"Comunidad de Madrid, España",3
206,1231687293594931201,"En el Güerrín vendían pizza con palmito jamón y frutilla, todo ok con Argentina 🙂",2020-02-23 21:08:29,0,0,Twitter for iPhone,sin_calo,202,219,"Santiago, Chile",1
207,1231687270979248134,"@EzequielDaray Ese, recuérdele a Restrepo que Haaland cambió al Manchester United por el Borussia Dortmund, que el… https://t.co/Hb1hBRAG2z",2020-02-23 21:08:23,0,0,Twitter for Android,Edwin_Pizza,298,1400,Bucaramanga-Colombia,1
208,1231687259096788993,"RT @kalamar75: Dietista: ""David, ya sé que con la paella hoy tienes mucho lío pero hay un niño en aislamiento, trasplante de médula, y la m…",2020-02-23 21:08:20,108,0,Twitter for Android,themayanfactor,646,1320,,1
209,1231687253736468482,"Recien vengo a mi casa y me encontre una porción de pizza, alla fue ajajaj",2020-02-23 21:08:19,0,0,Twitter for Android,AlauieMarti,39,68,"Córdoba, Argentina",0
210,1231687246341902336,Quisiera como pizza pa esta noche,2020-02-23 21:08:17,0,0,Twitter for iPhone,deazayuleisy,80,74,Dominican Republic,0
211,1231687174044737536,RT @llena_de_vacio: soy un cerdo literalmente soñé que estaba comiendo pizza de costco pero recuerdo PERFECTAMENTE la mordidota que le daba…,2020-02-23 21:08:00,20,0,Twitter for Android,Felipeg75837523,1,18,,0
212,1231687158244704256,"El viernes pizza bbq del Mercadona, ayer carbonara del telepi y hoy de atún, bacon y cebolla hecha por mi. Luego me quejaré de la lorza",2020-02-23 21:07:56,0,0,Twitter for iPhone,1AlexFuentes,583,431,"Andújar, España",9
213,1231687152200753163,Uffff la pizza de la casa redonda #provocadera,2020-02-23 21:07:55,0,0,Twitter for iPhone,queenmehr,33,30,,0
214,1231687151789711360,RT @sofiMastrangelo: Todos los días de mi vida ahre,2020-02-23 21:07:55,2,0,Twitter for Android,pizza_sunflower,203,202,Somewhere over the rainbow,0
215,1231687079261806593,RT @ElPanditaRojo_: ¿Te imaginas que un día te estás comiendo un pedazo de pizza y un escuincle llorón te pide y le tienes que dar porque e…,2020-02-23 21:07:37,47,0,Twitter for Android,MAR17828534,0,36,,0
216,1231687064388808706,"RT @kalamar75: Dietista: ""David, ya sé que con la paella hoy tienes mucho lío pero hay un niño en aislamiento, trasplante de médula, y la m…",2020-02-23 21:07:34,108,0,Twitter for iPad,MigueyMarga,56,37,España,2
217,1231687025834831872,@IGOBAST @ey_bianca Hoy la madrugada están pa pizza calentá',2020-02-23 21:07:25,0,0,Twitter for Android,_Rafael_Ricardo,261,822,,4
218,1231686957329154049,@pangurbban Tia has probado la pizza con mermelada!!??? Riquisimo,2020-02-23 21:07:08,0,0,Twitter for Android,arepitasss,186,274,,3
219,1231686940170313730,"@Wada_85 @kampaner91 vaya que se os fue la mano, pusisteis piña sin querer en vuestra pizza",2020-02-23 21:07:04,0,2,Twitter Web App,FreeCommaD,297,345,Las Palmas de Gran Canaria,4
220,1231686931777499138,"RT @kalamar75: Dietista: ""David, ya sé que con la paella hoy tienes mucho lío pero hay un niño en aislamiento, trasplante de médula, y la m…",2020-02-23 21:07:02,108,0,Twitter for Android,dieguillo84,279,1265,Sevilla,6
221,1231686919232401412,mi sistema digestivo ya reconoce a la perfección todos los ingredientes de la deliciosa pizza.,2020-02-23 21:06:59,0,0,Twitter Web App,yadiraaa15,241,201,Guatemala,0
222,1231686881915609088,Literal solo LO PENSÉ que quería una pizza y puto fb puro anuncios de pizzas,2020-02-23 21:06:50,0,0,Twitter for Android,_josericardogil,1167,670,Puebla,18
223,1231686826299183105,esto será como lo de la pizza con piña y ahora me llamareis psicopata XD,2020-02-23 21:06:37,0,0,Twitter for iPhone,martuki_57,29,80,"Sevilla, España",0
224,1231686814941032455,@sadbxbygirlx A mi con que me digas lo de la pizza solo ya me tienes ganado,2020-02-23 21:06:34,0,0,Twitter for Android,Gon2253905055,17,34,"Vigo, España",0
225,1231686785115344896,@martagar09 Hacer una pizza no creo q sea para tanto,2020-02-23 21:06:27,0,0,Twitter for Android,Cristinaggarci7,18,51,,0
226,1231686755910328321,si me muero que sea por hartar tanta pizza,2020-02-23 21:06:20,0,0,Twitter Web App,yadiraaa15,241,201,Guatemala,0
227,1231686755339972608,"@Jjfmj85 Jajaja, gracias, ya voló. ¿Tú qué has cenado? ¿Pizza también?",2020-02-23 21:06:20,0,0,Twitter for Android,belenbraho,664,500,"Cáceres, España",9
228,1231686742471782402,@VladimirConV Por eso no preparo yo una pizza...😅😂,2020-02-23 21:06:17,0,1,Twitter for iPhone,miss_torrijas,1347,132,País Valencià,10
229,1231686735005913089,"Es domingo, un trato: cine, sexo y pizza ¿De acuerdo?",2020-02-23 21:06:15,0,0,Twitter Web App,Brigyth_medina,321,421,"Pasto, Colombia",1
230,1231686676981874690,Ese metro de pizza? Es mío https://t.co/u0n9gplrXw,2020-02-23 21:06:02,0,0,Twitter for Android,AWintersTale,418,206,,6
231,1231686676893794304,RT @MissOprostol: Una nena decide filmar un ataque sexual porque sabe que sino no le van a creer. Esa sociedad somos.,2020-02-23 21:06:02,5811,0,Twitter for Android,pizza_sunflower,203,202,Somewhere over the rainbow,0
232,1231686604344958979,"¿Qué vas a comer hoy?
En #DiezBarraDiez encontrarás la mejor opción para comer desde una deliciosa pizza, hasta un… https://t.co/ecJtQWtZuD",2020-02-23 21:05:44,0,0,Twitter for iPhone,DiezBarraDiez,122,501,H. Escuela Naval Militar 618,0
233,1231686588838612998,Quiero pizza,2020-02-23 21:05:41,0,0,Twitter for iPhone,itsyaregi,364,197,,3
234,1231686585973952517,"RT @Alecolli1: Gente querida, amantes y no amantes de los perros, abrí una tienda online con todos accesorios para perros y gatos, adornos,…",2020-02-23 21:05:40,101,0,Twitter for Android,pizza_sunflower,203,202,Somewhere over the rainbow,0
235,1231686560468201473,RT @CitlalyOvalle: como me ENCANTA la pizza con piña no mames,2020-02-23 21:05:34,3,0,Twitter for iPhone,angie_ghdz,760,400,"Monterrey, Nuevo León",3
236,1231686557037481986,@EM_Guate Siii la pizza de la San Martín es deliciosa no digamos la margarita 😋😋,2020-02-23 21:05:33,0,0,Twitter for Android,BarredaClaudeth,346,217,Guatemala,0
237,1231686538494402565,voy a cenar pizza por 63827383 ésta semana. que alguien me pare,2020-02-23 21:05:29,0,0,Twitter for iPhone,goldenxring,1828,842,Girona | Lacunza☁️,43
238,1231686475068125186,@AlexC0v Yo acabo de comer pizza JAJAJAJAJAJA. Pero me tocaba mi comidita basura.,2020-02-23 21:05:13,0,1,Twitter for Android,AnaMermelada,1727,904,"Cusco, Peru",27
239,1231686473994448897,como no te va gustar la pizza con piña querés que te mate o que¿,2020-02-23 21:05:13,0,0,Twitter for Android,dubuxhyune,389,442,I'm not crying for wonpil,0
240,1231686461092700161,@hitRECordJoe Hice pizza y quedó divina https://t.co/t43BcrA82u,2020-02-23 21:05:10,0,0,Twitter for Android,YveVzla,554,1364,Venezolana,8
241,1231686443329826818,Si compro una pizza 5 quesos y le echo 4 quesos... ¿Tengo una pizza 9 quesos?,2020-02-23 21:05:06,0,1,Twitter for Android,chaotik_Artist,326,205,En mi bat-cueva,2
242,1231686434467254273,"RT @sergio87sv: @GranCTimes @Glovo_ES @JustEat_es Teniendo razón como la tienes, @GranCTimes, lo primero debería ser que los consumidores n…",2020-02-23 21:05:04,9,0,Twitter for Android,superori33,170,271,,3
243,1231686386266365952,RT @pickledroncio: Mis amigxs y yo no teníamos ni idea de qué disfrazarnos y al final todo desembocó en ir de productos del mercadona. A mí…,2020-02-23 21:04:52,5,0,Twitter for Android,isaacgo9,309,394,,2
244,1231686346240032774,"RT @constanzaneiras: Mi polola tuvo un pésimo día, así que la estoy esperando con pizza, micheladas, un baño de tina y una película que rec…",2020-02-23 21:04:43,52,0,Twitter for Android,techiinosbri,474,337,Chile 3,2
245,1231686342834348033,@henrygabrielper @OrlvndoA Henry es verdad a la dictadura no les va afectar lo q ya tiene pero eso idica q si una p… https://t.co/xfXK3tWn2b,2020-02-23 21:04:42,0,0,Twitter for Android,oscarpino_,90,314,"Vargas, Venezuela",1
246,1231686342817521667,Y ahora OT + pizza de atún ✨👌,2020-02-23 21:04:42,0,0,Twitter for Android,albaamr95,490,565,"Toulouse, Francia",11
247,1231686299037446146,"RT @kalamar75: Dietista: ""David, ya sé que con la paella hoy tienes mucho lío pero hay un niño en aislamiento, trasplante de médula, y la m…",2020-02-23 21:04:31,108,0,Twitter for Android,AlexLobo990,759,872,Andalusía,4
248,1231686280016269314,@altamirano2002 @AlbertoRodNews Creo que es algo que lleva la pizza. 🤔,2020-02-23 21:04:27,0,0,Twitter for Android,L_A_L_R,211,752,Venezuela,3
249,1231686274131558400,RT @d4ye0n: pizza para cenar  https://t.co/KsaJTrqF8K,2020-02-23 21:04:26,1,0,Twitter for Android,_comedmelpugnus,430,615,"Islas Canarias, España",3
250,1231686207844818945,"@shivnwal 13 anos
azul
pizza",2020-02-23 21:04:10,0,0,Twitter for Android,beaucshiv,417,677,iท yσυr нєαrτ♡,1
251,1231686202111205381,Pizza con piña 😍,2020-02-23 21:04:08,0,0,Twitter for iPhone,KarinaPeluyera,216,55,Puerto Rico,0
252,1231686115066830853,La pepsi me recuerda a la pizza hut,2020-02-23 21:03:48,0,2,Twitter for iPhone,LuisVeg63563435,26,159,,0
253,1231686094481219586,"pizza de cambalache + gala de ot, una fantasia",2020-02-23 21:03:43,0,1,Twitter Web App,havanahood,3780,491,✨patri✨,37
254,1231686088818876416,"Hoy es tarde de pizza, gins y películas nominadas al Óscar. ¿Quién jala?",2020-02-23 21:03:41,0,3,Twitter for Android,BeliarAlex,1064,167,,3
255,1231686082443477004,"RT @LaGambii: Domingo de pizza, Nintendo y musicales",2020-02-23 21:03:40,1,0,Twitter for Android,FerHappens,277,210,"Lima, Peru",3
256,1231686035194699776,Hoy toca pizza 🤤🤤,2020-02-23 21:03:29,0,0,Twitter for iPhone,Invernalia_,1152,166,"Andalucía, España",15
257,1231686025040322560,"@nosoyjoselito_ Que asco, pizza con piña y feminismo? 🤮🤮🤮🤮",2020-02-23 21:03:26,0,0,Twitter for Android,L__u__i__s__,331,521,,0
258,1231686015057833984,Pizza y comida china será la comida de hoy ! 🤤,2020-02-23 21:03:24,0,0,Twitter for iPhone,VaniaRamirez24,209,505,Mérida Yucatan ,0
